,Titulo1,Titulo2,Comuna,Region,Capacidad,Camas,N_Habitaciones,Habitaciones,Baños,Tipo_Baños,Precio,lat,lon,Ubicacion,Ubides,Descripcion,Servicios,Nota,Nnota,Anfitrion,Registro,Link
13,"Glamping descanso y vacación Familiar, La Serena",Alojamiento entero,La Serena,Región de Coquimbo,Más de 16,13,5, Habitación,4,privado,108.877,-29.89005,-71.21986,"https://maps.google.com/maps?ll=-29.89005,-71.21986&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"""Ven a vivir la experiencia Glamping con nosotros"" Glamping es un nuevo concepto de vacaciones, le brindamos comodidades para que los huéspedes puedan vivir bellos momentos familiares. Pueden compartir Piscina solo para ellos, Tinaja termal familiar, Sala de Cine, área de juegos, biblioteca además de todo lo necesario para compartir juntos y relajarse. Se Arrienda Casa amplia además de cabaña Tiny House, pudiendo ofrecer 5 dormitorios, 4 baños, cocina equipada, área para asados, entre otros.


Tiene amplios espacios, unos 120 metros cuadrados habitables, un patio con parrilla para asados, amplio estacionamiento hasta 5 vehículos.
Casa con sistema de seguridad y portón de acceso electrónico.
Ubicada a 8 kilometros de la playa el Faro y a 4 kilometros del Centro de La Serena. Cuenta con Wifi 200 Mb/seg de bajada y subida.
Piscina Privada para uso Familiar, con área de niños y de adultos.
Tinaja Termal Familiar temperada, para disfrutar en las tarde y Noches.
Sala de Cine equipada con butacas, Audio y Video de ultima generación.
Área de Juegos como Taca taca, cama saltarina, Mini Tenis de mesa, entre otros.",['Vista al patio'],4.67,27,Edu,04-2016,https://www.airbnb.cl/rooms/16410192?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-08&previous_page_section_name=1000&federated_search_id=8078f33c-34de-4ba4-af92-6e80e9970fc0
14,"Casa del Valle, Lugar soñado.",Casa de campo entero,La Serena,Coquimbo,12,9,4, Habitación,4,privado,263.333,-29.92458,-71.21694,"https://maps.google.com/maps?ll=-29.92458,-71.21694&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Lugar de relajación, donde el Sol brillará desde la mañana. Está preparada para un grupo de 12 a 14 personas, completamente equipada, con hermosas y amplias áreas verdes, gran Piscina, Gimnasio, Quincho y horno de barro, mesa de ping pong, Taca Taca, tina de madera de agua caliente a leña, 4 dormitorios, 4baños, Wi-Fi, hermosas y acogedores espacios,  ideal para venir en familias  a relajarse y llenarse de energía del Valle del Elqui. Ubicada en dirección a Vicuña a 15 min del centro de Serena.",['Cocina'],5.0,6,Víctor,12-2022,https://www.airbnb.cl/rooms/787658634284634599?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-07&previous_page_section_name=1000&federated_search_id=8078f33c-34de-4ba4-af92-6e80e9970fc0
15,Casa Tongoy a minutos de Playa Socos!,Bungalow entero,Coquimbo,Región de Coquimbo,11,9,4, Habitación,2,privado,130.0,-30.2494,-71.4985,"https://maps.google.com/maps?ll=-30.2494,-71.4985&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Renovada casa de playa rústica ubicada en la Península de Tongoy. Ideal para ir apatotados en familia! 4 habitaciones en total. Dos camas matrimoniales y 7 individuales.  Terraza con preciosa vista, lavadora/secadora, cocina totalmente equipada, parrilla para asados. Vista a la Bahía de Tongoy, a siete minutos caminando de Playa Socos. Una oportunidad para relajarse totalmente y disfrutar en familia y recargar energía!
Ojo: esta casa no tiene wifi ni tampoco televisor, nos gusta así.


La casa es un espacio muy tranquilo y de relajo espiritual. Hay mucha vida silvestre como aves de todo tipo (Diucas, Tencas, Picaflor del Norte, Tórtolas, Tortolitas cuyanas, Loicas, Chincoles, Chercanes, Tiuques, Cometocino de Gay, Diucón, Tijerales, Cachuditos, Yales, Chirigües, etc.) que llegan hasta el jardín. Para atraer estos cohabitantes alados, tenemos un pequeño bebedero en la parte de enfrente del jardín. Te invito a que lo rellenes de agua con la manguera que está a un costado. Verás cómo atrae a todo tipo de aves en la mañana y por las tardes.

Desde la terraza es posible divisar aves marinas y muy a menudo, delfines saltando en la Bahía.",['Vista al jardín'],4.78,27,Maripaz,06-2016,https://www.airbnb.cl/rooms/19909993?adults=1&children=0&infants=0&pets=0&check_in=2023-03-12&check_out=2023-03-17&previous_page_section_name=1000&federated_search_id=8078f33c-34de-4ba4-af92-6e80e9970fc0
16,"cabañas Kuruflafken, Los Vilos",Cabaña entero,Los Vilos,Coquimbo,4,4,2, Habitación,2,privado,60.0,-31.9139,-71.5012,"https://maps.google.com/maps?ll=-31.9139,-71.5012&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"nos encontramos ubicados en turismo norte, barrio tranquilo y considerado casco histórico de la ciudad de los vilos, zona totalmente segura ante tsunami, a 4 cuadras de la playa principal, a 2 cuadras de supermercados, centros médicos, terminal de buses, locomoción colectiva, complejo deportivo , nuestras cabañas son totalmente equipadas, con quincho, estacionamiento seguro y piscina, contamos con medidas de seguridad   y para que estés tranquilo ACEPTAMOS TU MASCOTA ya que amamos los animales.",['Vista a la bahía'],5.0,6,Ignacio,12-2022,https://www.airbnb.cl/rooms/774020203252849354?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=8078f33c-34de-4ba4-af92-6e80e9970fc0
17,"Ensenada km 213, Sector Pichidangui",Alojamiento entero,Pichidangui,Coquimbo Region,10,7,4, Habitación,3,privado,170.0,-32.11055,-71.52166,"https://maps.google.com/maps?ll=-32.11055,-71.52166&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Casa amplia, cómoda,  estilo mediterráneo, sólida, bien mantenida y decorada, full equipada. Ubicada en Condominio Ensenada, en el Km 213, el cual tiene playa privada de arenas blancas, quitasoles de totora y juegos para niños.

El espacio
Tiene 4 dormitorios, 2 de estos con cama Matrimonial, un tercero individual , y el cuarto con acceso independiente el cual tiene 2 camas individuales. Además hay un sofá cama en el living y una cama pequeña de niños en la habitación 2.
Está muy cerca de la playa, para ir caminando. 
Condominio muy tranquilo, seguro y de buen nivel.",['Vista al océano'],,,Francisco,08-2015,https://www.airbnb.cl/rooms/10474743?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=1d3a137e-1ecc-4582-8848-20e710dca816
18,Cerca de avenida del mar y casino de coquimbo.,Alojamiento entero,Coquimbo,Chile,8,5,3, Habitación,2,privado,75.0,-29.9592,-71.296,"https://maps.google.com/maps?ll=-29.9592,-71.296&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Disfruta de la sencillez de este alojamiento tranquilo y céntrico hermosa casa muy cerca de la avenida del mar y casino  sector residencial peñuelas coquimbo consta con tres dormitorios, dos baños, patio, living, cocina, comedor, lavandería, estacionamiento, cable y wifi restaurante, y supermercado cerca.",['Cocina'],4.44,9,Johannie,10-2022,https://www.airbnb.cl/rooms/730332657090650902?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=1d3a137e-1ecc-4582-8848-20e710dca816
19,"Casa en La Serena, a 5 minutos de la Playa",Alojamiento entero,Coquimbo,Región de Coquimbo,7,5,4, Habitación,2,privado,55.0,-29.95962,-71.27181,"https://maps.google.com/maps?ll=-29.95962,-71.27181&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"ubicación en calle principal  con acceso:  supermercados, centros  comerciales,  restaurantes, bencineras  y   vía estructurantes a la avenida del mar,  playas a 5 minutos . Te va a encantar mi espacio por ser un barrio muy  tranquilo, gran espacio de la vivienda, estacionamiento para 2 vehículos, ser  un espacio acogedor y muy iluminado . Mi alojamiento es bueno para parejas, aventureros, viajeros de negocios, y familias (con hijos).


Grato ambiente familiar, ubicado en barrio residencial consolidado con calles estructurales que dirigen directo a playas, casino y supermercados, almacén barrial.",['Cocina'],5.0,18,Eduardo,12-2016,https://www.airbnb.cl/rooms/18387323?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=1d3a137e-1ecc-4582-8848-20e710dca816
20,Casa con vista al mar a pasos de la playa,Alojamiento entero,Coquimbo,Chile,8,7,3, Habitación,3,privado,230.0,-30.12522,-71.37006,"https://maps.google.com/maps?ll=-30.12522,-71.37006&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Increíble casa con espectacular vista al mar ubicada en segunda linea en condominio privado, a pasos de la playa ( 150 mts, 2 minutos caminando).

La casa tiene 3D  y 3B (1 en suit) cocina americana full equipada , living, comedor, terraza, logia con lavadora y secadora y patio de servicio. Con una capacidad de 8 personas.

Condominio cuenta con seguridad las 24 hrs con nochero y portero permanente.

Ubicado a  15 minutos de Guanaqueros y Coquimbo.


Casa nueva de hormigón, un piso (120m2 cubiertos) en parcela 5000 m2 . La propiedad tiene 3D, 3B (1 en suit) , cocina americana, living comedor, logia, patio de servicio, terraza de 50 m2 semi sombra, estacionamiento para 2 vehículos.
Actividades recreativas; playa, pesca, buceo, paseos en playa y laguna, naturaleza,  descanso, avistamiento de aves
Condominio cuenta con seguridad las 24 hrs  con portero y nochero permanentes","['Acceso a la playa', 'Frente a la playa']",4.77,13,Paula,02-2018,https://www.airbnb.cl/rooms/47011248?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=1d3a137e-1ecc-4582-8848-20e710dca816
21,"PUNTA DE CHOROS Estupenda casa, maravillosa vista",Alojamiento entero,Punta de Choros,La Higuera,8,7,3, Habitación,3,privado,350.0,-29.2559,-71.4556,"https://maps.google.com/maps?ll=-29.2559,-71.4556&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,Crea recuerdos inolvidables en este alojamiento único y familiar. Tendras una experiencia unica en este lugar localizado en la reserva natural de Humboldt,"['Acceso a la playa', 'Frente a la playa']",5.0,6,Isabel,09-2017,https://www.airbnb.cl/rooms/562982356188294762?adults=1&children=0&infants=0&pets=0&check_in=2023-05-01&check_out=2023-05-07&previous_page_section_name=1000&federated_search_id=1d3a137e-1ecc-4582-8848-20e710dca816
22,Casa familiar a pasos de la playa!,Alojamiento entero,Coquimbo,Chile,14,12,5, Habitación,3,privado,180.0,-29.94833,-71.29121,"https://maps.google.com/maps?ll=-29.94833,-71.29121&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Casa grande en Peñuelas, Coquimbo, muy cerca de la playa y frente al Casino Disfruta de Coquimbo.
Está cerca de la Avenida del Mar, restaurantes de pescadores y otros restaurantes en La Serena.
La mejor ubicación en la playa de La Serena-Coquimbo, ya que está en la frontera entre los dos.
Tiene un gran parque infantil y estacionamiento para varios coches.
La casa se alquila llena, tanto para familias como para grupos de amigos!!


Casa en Peñuelas, Coquimbo, a pasos de la playa y frente al Casino Enjoy Coquimbo.
Cerca de la Avenida del Mar, de los restaurantes de los pescadores y de los demás restaurantes de La Serena.
La mejor ubicación en la playa de La Serena-Coquimbo, ya que se encuentra en el límite entre ambas.
Cuenta con un gran patio y estacionamiento para varios autos.
La casa se arrienda completa, tanto para familias como para grupos de amigos !!","['Acceso a la playa', 'Frente a la playa']",5.0,12,Fran,01-2016,https://www.airbnb.cl/rooms/41476042?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-07&previous_page_section_name=1000&federated_search_id=1d3a137e-1ecc-4582-8848-20e710dca816
23,"Amplia casa año 2021,comodidad,privacidad",Villa entero,Guanaquero,Coquimbo,8,6,3, Habitación,3,privado,100.0,-30.19802,-71.42187,"https://maps.google.com/maps?ll=-30.19802,-71.42187&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Casa independiente, nueva construcción, especial para familias con niños",['Acceso la playa Público o compartido'],,,Arnaldo,05-2017,https://www.airbnb.cl/rooms/592814583397652503?adults=1&children=0&infants=0&pets=0&check_in=2023-03-12&check_out=2023-03-18&previous_page_section_name=1000&federated_search_id=1d3a137e-1ecc-4582-8848-20e710dca816
24,Condominio Agua Dulce 12 personas,Alojamiento entero,Angostura,Coquimbo,12,10,4, Habitación,3,privado,230.0,-31.52133,-71.55717,"https://maps.google.com/maps?ll=-31.52133,-71.55717&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Disfruta tus vacaciones en una casa muy cómoda ubicada en un ambiente natural, tranquilo y con excelente vista.",['Vista a la playa'],,,Juan,04-2017,https://www.airbnb.cl/rooms/721643077798227841?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-08&previous_page_section_name=1000&federated_search_id=1d3a137e-1ecc-4582-8848-20e710dca816
25,Se Arrienda Casa en La Hacienda,Alojamiento entero,La Serena,Coquimbo,5,4,3, Habitación,2,privado,54.0,-29.9193,-71.2274,"https://maps.google.com/maps?ll=-29.9193,-71.2274&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Se arrienda casa para el verano, en el exterior cuenta con portón eléctrico y todo el patio de adocreto, con un amplio estacionamiento, 3 dormitorios y 2 baños, Living comedor con vigas a la vista, amplios closets, con cocina totalmente equipada horno eléctrico, encimera, microondas, 2 TV, Internet, wifi, netflix, ubicada en un sector tranquilo de la ciudad con múltiples accesos, 15 min de la playa, 5 minutos de supermercado, farmacias y aeropuerto, un lugar muy cómodo para pasar éste verano.",['Cocina'],,,Gustavo,12-2022,https://www.airbnb.cl/rooms/792170406442394843?adults=1&children=0&infants=0&pets=0&check_in=2023-04-01&check_out=2023-04-07&previous_page_section_name=1000&federated_search_id=1d3a137e-1ecc-4582-8848-20e710dca816
